	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	項目	重組	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日
4221	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"	10.97	PC	R92256	預製					A	R92256_A	0.0	0	0	0	0	0	0	0
4222	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"	10.97	PC	R92256	預製					B	R92256_B	0.0	0	0	0	0	0	0	0
4223	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"	10.97	PC	R92256	預製					D	R92256_D	0.0	0	0	0	0	0	0	0
4224	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"	10.97	PC	R92256	預製					E	R92256_E	0.0	0	0	0	0	0	0	0
4225	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"	10.97	PC	R98286	預製	4.0		4.0	4.0	-	R98286_-	4.0	4	-4	0	0	0	0	0
4226	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"	10.97	PC	R98286	預製					A	R98286_A	0.0	0	0	0	0	0	0	0
4227	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"	10.97	PC	R98286	預製					B	R98286_B	0.0	0	0	0	0	0	0	0
4228	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"	10.97	PC	R98286	預製					D	R98286_D	0.0	0	0	0	0	0	0	0
4229	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	6	S-80S	S-80S	"8"" S-80S X 6"" S-80S"	10.97	PC	R98286	預製					E	R98286_E	0.0	0	0	0	0	0	0	0
4230	鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製	2.0		2.0	2.0	-	N33679_-	2.0	2	-2	0	0	0	0	0
4231	鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製					A	N33679_A	0.0	0	0	0	0	0	0	0
4232	鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製					B	N33679_B	0.0	0	0	0	0	0	0	0
4233	鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製					D	N33679_D	0.0	0	0	0	0	0	0	0
4234	鎳鉻鋼825	372	CAP SMLS BW NI-AL B366-WPNICMC  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	N33679	預製					E	N33679_E	0.0	0	0	0	0	0	0	0
4235	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""	21.44	PC	F13422	安裝	2.0		2.0	2.0	-	F13422_-	2.0	2	-2	0	0	0	0	0
4236	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""	21.44	PC	F13422	安裝					A	F13422_A	0.0	0	0	0	0	0	0	0
4237	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""	21.44	PC	F13422	安裝					B	F13422_B	0.0	0	0	0	0	0	0	0
4238	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""	21.44	PC	F13422	安裝					D	F13422_D	0.0	0	0	0	0	0	0	0
4239	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	 	 	"10"""	21.44	PC	F13422	安裝					E	F13422_E	0.0	0	0	0	0	0	0	0
4240	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""	21.44	PC	F13435	安裝	4.0		4.0	4.0	-	F13435_-	4.0	4	-4	0	0	0	0	0
4241	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""	21.44	PC	F13435	安裝					A	F13435_A	0.0	0	0	0	0	0	0	0
4242	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""	21.44	PC	F13435	安裝					B	F13435_B	0.0	0	0	0	0	0	0	0
4243	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""	21.44	PC	F13435	安裝					D	F13435_D	0.0	0	0	0	0	0	0	0
4244	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	 	 	"6"""	21.44	PC	F13435	安裝					E	F13435_E	0.0	0	0	0	0	0	0	0
4245	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""	21.44	PC	F13417	安裝	4.0		4.0	4.0	-	F13417_-	4.0	4	-4	0	0	0	0	0
4246	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""	21.44	PC	F13417	安裝					A	F13417_A	0.0	0	0	0	0	0	0	0
4247	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""	21.44	PC	F13417	安裝					B	F13417_B	0.0	0	0	0	0	0	0	0
4248	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""	21.44	PC	F13417	安裝					D	F13417_D	0.0	0	0	0	0	0	0	0
4249	鎳鉻鋼825	411	BLIND FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	 	 	"1"""	21.44	PC	F13417	安裝					E	F13417_E	0.0	0	0	0	0	0	0	0
4250	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製	2.0		2.0	2.0	-	F30840_-	2.0	2	-2	0	0	0	0	0
4251	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製					A	F30840_A	0.0	0	0	0	0	0	0	0
4252	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製					B	F30840_B	0.0	0	0	0	0	0	0	0
4253	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製					D	F30840_D	0.0	0	0	0	0	0	0	0
4254	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	16	 	S-80	 	"16"" S-80"	21.44	PC	F30840	預製					E	F30840_E	0.0	0	0	0	0	0	0	0
4255	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	F30742	預製	1.0		1.0	1.0	-	F30742_-	1.0	1	-1	0	0	0	0	0
4256	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	F30742	預製					A	F30742_A	0.0	0	0	0	0	0	0	0
4257	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	F30742	預製					B	F30742_B	0.0	0	0	0	0	0	0	0
4258	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	F30742	預製					D	F30742_D	0.0	0	0	0	0	0	0	0
4259	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	F30742	預製					E	F30742_E	0.0	0	0	0	0	0	0	0
4260	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	F30501	預製	6.0		6.0	6.0	-	F30501_-	6.0	6	-6	0	0	0	0	0
4261	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	F30501	預製					A	F30501_A	0.0	0	0	0	0	0	0	0
4262	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	F30501	預製					B	F30501_B	0.0	0	0	0	0	0	0	0
4263	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	F30501	預製					D	F30501_D	0.0	0	0	0	0	0	0	0
4264	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	F30501	預製					E	F30501_E	0.0	0	0	0	0	0	0	0
4265	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	F32540	預製	21.0		21.0	21.0	-	F32540_-	21.0	21	-21	0	0	0	0	0
4266	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	F32540	預製					A	F32540_A	0.0	0	0	0	0	0	0	0
4267	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	F32540	預製					B	F32540_B	0.0	0	0	0	0	0	0	0
4268	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	F32540	預製					D	F32540_D	0.0	0	0	0	0	0	0	0
4269	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	F32540	預製					E	F32540_E	0.0	0	0	0	0	0	0	0
4270	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	F30929	預製	9.0		5.0	5.0	-	F30929_-	5.0	5	-5	0	0	0	0	0
4271	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	F30929	預製					A	F30929_A	0.0	0	0	0	0	0	0	0
4272	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	F30929	預製					B	F30929_B	0.0	0	0	0	0	0	0	0
4273	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	F30929	預製					D	F30929_D	0.0	0	0	0	0	0	0	0
4274	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	2	 	S-80S	 	"2"" S-80S"	5.54	PC	F30929	預製					E	F30929_E	0.0	0	0	0	0	0	0	0
4275	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	F30331	預製	12.0		12.0	12.0	-	F30331_-	12.0	12	-12	0	0	0	0	0
4276	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	F30331	預製					A	F30331_A	0.0	0	0	0	0	0	0	0
4277	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	F30331	預製					B	F30331_B	0.0	0	0	0	0	0	0	0
4278	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	F30331	預製					D	F30331_D	0.0	0	0	0	0	0	0	0
4279	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	PC	F30331	預製					E	F30331_E	0.0	0	0	0	0	0	0	0
4280	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	F30109	預製	7.0		4.0	4.0	-	F30109_-	4.0	4	-4	0	0	0	0	0
4281	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	F30109	預製					A	F30109_A	0.0	0	0	0	0	0	0	0
4282	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	F30109	預製					B	F30109_B	0.0	0	0	0	0	0	0	0
4283	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	F30109	預製					D	F30109_D	0.0	0	0	0	0	0	0	0
4284	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	PC	F30109	預製					E	F30109_E	0.0	0	0	0	0	0	0	0
4285	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	F30034	預製	3.0		3.0	3.0	-	F30034_-	3.0	3	-3	0	0	0	0	0
4286	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	F30034	預製					A	F30034_A	0.0	0	0	0	0	0	0	0
4287	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	F30034	預製					B	F30034_B	0.0	0	0	0	0	0	0	0
4288	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	F30034	預製					D	F30034_D	0.0	0	0	0	0	0	0	0
4289	鎳鉻鋼825	415	WN FLANGE CL1500 RJ NI-AL B564 N08825  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	PC	F30034	預製					E	F30034_E	0.0	0	0	0	0	0	0	0
4290	鎳鉻鋼825	463	BLANK & SPACER CL1500 RJ NI-AL B424 N08825  JOB STD  NACE	16	 	 	 	"16"""	3.91	PAIR	G369077	安裝	1.0		1.0	1.0	-	G369077_-	1.0	1	-1	0	0	0	0	0
4291	鎳鉻鋼825	463	BLANK & SPACER CL1500 RJ NI-AL B424 N08825  JOB STD  NACE	16	 	 	 	"16"""	3.91	PAIR	G369077	安裝					A	G369077_A	0.0	0	0	0	0	0	0	0
4292	鎳鉻鋼825	463	BLANK & SPACER CL1500 RJ NI-AL B424 N08825  JOB STD  NACE	16	 	 	 	"16"""	3.91	PAIR	G369077	安裝					B	G369077_B	0.0	0	0	0	0	0	0	0
4293	鎳鉻鋼825	463	BLANK & SPACER CL1500 RJ NI-AL B424 N08825  JOB STD  NACE	16	 	 	 	"16"""	3.91	PAIR	G369077	安裝					D	G369077_D	0.0	0	0	0	0	0	0	0
4294	鎳鉻鋼825	463	BLANK & SPACER CL1500 RJ NI-AL B424 N08825  JOB STD  NACE	16	 	 	 	"16"""	3.91	PAIR	G369077	安裝					E	G369077_E	0.0	0	0	0	0	0	0	0
4295	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	16	 	 	 	"16"""	3.91	PC	G691278	安裝	4.0		2.0	2.0	-	G691278_-	2.0	2	-2	0	0	0	0	0
4296	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	16	 	 	 	"16"""	3.91	PC	G691278	安裝					A	G691278_A	0.0	0	0	0	0	0	0	0
4297	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	16	 	 	 	"16"""	3.91	PC	G691278	安裝					B	G691278_B	0.0	0	0	0	0	0	0	0
4298	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	16	 	 	 	"16"""	3.91	PC	G691278	安裝					D	G691278_D	0.0	0	0	0	0	0	0	0
4299	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	16	 	 	 	"16"""	3.91	PC	G691278	安裝					E	G691278_E	0.0	0	0	0	0	0	0	0
4300	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	14	 	 	 	"14"""	3.91	PC	G691237	安裝	0.0		1.0	1.0	-	G691237_-	1.0	1	-1	0	0	0	0	0
4301	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	14	 	 	 	"14"""	3.91	PC	G691237	安裝					A	G691237_A	0.0	0	0	0	0	0	0	0
4302	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	14	 	 	 	"14"""	3.91	PC	G691237	安裝					B	G691237_B	0.0	0	0	0	0	0	0	0
4303	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	14	 	 	 	"14"""	3.91	PC	G691237	安裝					D	G691237_D	0.0	0	0	0	0	0	0	0
4304	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	14	 	 	 	"14"""	3.91	PC	G691237	安裝					E	G691237_E	0.0	0	0	0	0	0	0	0
4305	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	10	 	 	 	"10"""	3.91	PC	G705163	安裝	12.0		6.0	6.0	-	G705163_-	6.0	6	-6	0	0	0	0	0
4306	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	10	 	 	 	"10"""	3.91	PC	G705163	安裝					A	G705163_A	0.0	0	0	0	0	0	0	0
4307	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	10	 	 	 	"10"""	3.91	PC	G705163	安裝					B	G705163_B	0.0	0	0	0	0	0	0	0
4308	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	10	 	 	 	"10"""	3.91	PC	G705163	安裝					D	G705163_D	0.0	0	0	0	0	0	0	0
4309	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	10	 	 	 	"10"""	3.91	PC	G705163	安裝					E	G705163_E	0.0	0	0	0	0	0	0	0
4310	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	6	 	 	 	"6"""	3.91	PC	G705208	安裝	18.0		17.0	17.0	-	G705208_-	17.0	17	-17	0	0	0	0	0
4311	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	6	 	 	 	"6"""	3.91	PC	G705208	安裝					A	G705208_A	0.0	0	0	0	0	0	0	0
4312	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	6	 	 	 	"6"""	3.91	PC	G705208	安裝					B	G705208_B	0.0	0	0	0	0	0	0	0
4313	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	6	 	 	 	"6"""	3.91	PC	G705208	安裝					D	G705208_D	0.0	0	0	0	0	0	0	0
4314	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	6	 	 	 	"6"""	3.91	PC	G705208	安裝					E	G705208_E	0.0	0	0	0	0	0	0	0
4315	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	3	 	 	 	"3"""	3.91	PC	G705185	安裝	8.0		2.0	2.0	-	G705185_-	2.0	2	-2	0	0	0	0	0
4316	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	3	 	 	 	"3"""	3.91	PC	G705185	安裝					A	G705185_A	0.0	0	0	0	0	0	0	0
4317	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	3	 	 	 	"3"""	3.91	PC	G705185	安裝					B	G705185_B	0.0	0	0	0	0	0	0	0
4318	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	3	 	 	 	"3"""	3.91	PC	G705185	安裝					D	G705185_D	0.0	0	0	0	0	0	0	0
4319	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	3	 	 	 	"3"""	3.91	PC	G705185	安裝					E	G705185_E	0.0	0	0	0	0	0	0	0
4320	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	2	 	 	 	"2"""	3.91	PC	G705168	安裝	18.0		5.0	5.0	-	G705168_-	5.0	5	-5	0	0	0	0	0
4321	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	2	 	 	 	"2"""	3.91	PC	G705168	安裝					A	G705168_A	0.0	0	0	0	0	0	0	0
4322	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	2	 	 	 	"2"""	3.91	PC	G705168	安裝					B	G705168_B	0.0	0	0	0	0	0	0	0
4323	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	2	 	 	 	"2"""	3.91	PC	G705168	安裝					D	G705168_D	0.0	0	0	0	0	0	0	0
4324	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	2	 	 	 	"2"""	3.91	PC	G705168	安裝					E	G705168_E	0.0	0	0	0	0	0	0	0
4325	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1.5	 	 	 	"1-1/2"""	3.91	PC	G705161	安裝	19.0		2.0	2.0	-	G705161_-	2.0	2	-2	0	0	0	0	0
4326	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1.5	 	 	 	"1-1/2"""	3.91	PC	G705161	安裝					A	G705161_A	0.0	0	0	0	0	0	0	0
4327	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1.5	 	 	 	"1-1/2"""	3.91	PC	G705161	安裝					B	G705161_B	0.0	0	0	0	0	0	0	0
4328	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1.5	 	 	 	"1-1/2"""	3.91	PC	G705161	安裝					D	G705161_D	0.0	0	0	0	0	0	0	0
4329	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1.5	 	 	 	"1-1/2"""	3.91	PC	G705161	安裝					E	G705161_E	0.0	0	0	0	0	0	0	0
4330	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1	 	 	 	"1"""	3.91	PC	G705148	安裝	10.0		4.0	4.0	-	G705148_-	4.0	4	-4	0	0	0	0	0
4331	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1	 	 	 	"1"""	3.91	PC	G705148	安裝					A	G705148_A	0.0	0	0	0	0	0	0	0
4332	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1	 	 	 	"1"""	3.91	PC	G705148	安裝					B	G705148_B	0.0	0	0	0	0	0	0	0
4333	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1	 	 	 	"1"""	3.91	PC	G705148	安裝					D	G705148_D	0.0	0	0	0	0	0	0	0
4334	鎳鉻鋼825	471	GASKET CL1500 RJ OCT-R INCOLOY 825  ASME    	1	 	 	 	"1"""	3.91	PC	G705148	安裝					E	G705148_E	0.0	0	0	0	0	0	0	0
4335	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	2.5	690	 	 	2-1/2 IN x 690 MM LG	3.91	SET	G267453	安裝	0.0		16.0	16.0	-	G267453_-	16.0	16	-16	0	0	0	0	0
4336	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	2.5	690	 	 	2-1/2 IN x 690 MM LG	3.91	SET	G267453	安裝					A	G267453_A	0.0	0	0	0	0	0	0	0
4337	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	2.5	690	 	 	2-1/2 IN x 690 MM LG	3.91	SET	G267453	安裝					B	G267453_B	0.0	0	0	0	0	0	0	0
4338	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	2.5	690	 	 	2-1/2 IN x 690 MM LG	3.91	SET	G267453	安裝					D	G267453_D	0.0	0	0	0	0	0	0	0
4339	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	2.5	690	 	 	2-1/2 IN x 690 MM LG	3.91	SET	G267453	安裝					E	G267453_E	0.0	0	0	0	0	0	0	0
4340	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	1.875	370	 	 	1-7/8 IN x 370 MM LG	3.91	SET	G117406	安裝	79.0		72.0	72.0	-	G117406_-	72.0	72	-72	0	0	0	0	0
4341	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	1.875	370	 	 	1-7/8 IN x 370 MM LG	3.91	SET	G117406	安裝					A	G117406_A	0.0	0	0	0	0	0	0	0
4342	鎳鉻鋼825	481	STUD BOLT 8UN SS A193-B8-2/ A194-8 W/ 2 HVY HEX NUTS  ASME   	1.875	370	 	 	1-7/8 IN x 370 MM LG	3.91	SET	G117406	安裝					B	G117406_B	0.0	0	0	0	0	0	0	0
