	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	中文說明	用料時機	採購量	可領用量	合計	合計2	項目	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日	8月22日	8月24日	重組
1039	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F03917	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F03917_E
1040	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F03916	法蘭	預製	65.0		5.0	5.0	-	0.0	0	0	0	0	0	0	0	0	0	F03916_-
1041	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F03916	法蘭	預製					A	1.0	1	0	1	0	0	0	0	0	0	F03916_A
1042	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F03916	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F03916_B
1043	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F03916	法蘭	預製					D	4.0	4	0	4	0	0	0	0	0	0	F03916_D
1044	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F03916	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F03916_E
1045	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F03914	法蘭	預製	53.0		20.0	20.0	-	0.0	0	0	0	0	0	0	0	0	1	F03914_-
1046	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F03914	法蘭	預製					A	11.0	11	0	11	0	0	0	0	0	0	F03914_A
1047	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F03914	法蘭	預製					B	1.0	1	1	1	0	0	0	0	0	0	F03914_B
1048	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F03914	法蘭	預製					D	8.0	8	-5	3	0	0	0	0	0	0	F03914_D
1049	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F03914	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F03914_E
1050	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F03913	法蘭	預製	36.0		9.0	9.0	-	0.0	0	0	0	0	0	0	0	0	1	F03913_-
1051	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F03913	法蘭	預製					A	4.0	4	0	4	0	0	0	0	0	0	F03913_A
1052	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F03913	法蘭	預製					B	1.0	1	1	1	0	0	0	0	0	0	F03913_B
1053	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F03913	法蘭	預製					D	4.0	4	-1	3	0	0	0	0	0	0	F03913_D
1054	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F03913	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F03913_E
1055	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F03960	法蘭	預製	30.0		7.0	7.0	-	0.0	0	0	0	0	0	0	0	0	0	F03960_-
1056	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F03960	法蘭	預製					A	1.0	1	0	1	0	0	0	0	0	0	F03960_A
1057	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F03960	法蘭	預製					B	3.0	3	0	3	0	0	0	0	0	0	F03960_B
1058	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F03960	法蘭	預製					D	3.0	3	-3	0	0	0	0	0	0	0	F03960_D
1059	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F03960	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F03960_E
1060	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	F127855	法蘭	預製	23.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	1	F127855_-
1061	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	F127855	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F127855_A
1062	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	F127855	法蘭	預製					B	1.0	1	0	0	0	0	0	0	0	0	F127855_B
1063	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	F127855	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F127855_D
1064	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	F127855	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F127855_E
1065	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F145586	法蘭	預製	3.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F145586_-
1066	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F145586	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F145586_A
1067	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F145586	法蘭	預製					B	1.0	1	-1	0	0	0	0	0	0	0	F145586_B
1068	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F145586	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F145586_D
1069	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F145586	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F145586_E
1070	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-80	 	"2"" S-80"	5.54	PC	F60336	法蘭	預製	3.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F60336_-
1071	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-80	 	"2"" S-80"	5.54	PC	F60336	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F60336_A
1072	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-80	 	"2"" S-80"	5.54	PC	F60336	法蘭	預製					B	1.0	1	-1	0	0	0	0	0	0	0	F60336_B
1073	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-80	 	"2"" S-80"	5.54	PC	F60336	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F60336_D
1074	碳鋼	415	WN FLANGE CL150 RF CS A105  ASME  NACE	2	 	S-80	 	"2"" S-80"	5.54	PC	F60336	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F60336_E
1075	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	F134020	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F134020_-
1076	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	F134020	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F134020_A
1077	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	F134020	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F134020_B
1078	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	F134020	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F134020_D
1079	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	F134020	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F134020_E
1080	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F231451	法蘭	預製	7.0		7.0	7.0	-	0.0	0	0	0	0	0	0	0	0	7	F231451_-
1081	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F231451	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F231451_A
1082	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F231451	法蘭	預製					B	7.0	7	0	0	0	0	0	0	0	0	F231451_B
1083	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F231451	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F231451_D
1084	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F231451	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F231451_E
1085	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F61352	法蘭	預製	105.0		10.0	10.0	-	0.0	0	0	0	0	0	0	0	0	0	F61352_-
1086	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F61352	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F61352_A
1087	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F61352	法蘭	預製					B	10.0	10	-10	0	0	0	0	0	0	0	F61352_B
1088	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F61352	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F61352_D
1089	碳鋼	415	WN FLANGE CL1500 RJ CS A105  ASME  NACE	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F61352	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F61352_E
1090	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F61747	法蘭	預製	2.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	2	F61747_-
1091	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F61747	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F61747_A
1092	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F61747	法蘭	預製					B	2.0	2	0	0	0	0	0	0	0	0	F61747_B
1093	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F61747	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F61747_D
1094	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F61747	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F61747_E
1095	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F90144	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F90144_-
1096	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F90144	法蘭	預製					A	1.0	1	-1	0	0	0	0	0	0	0	F90144_A
1097	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F90144	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F90144_B
1098	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F90144	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F90144_D
1099	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	1	 	S-80	 	"1"" S-80"	4.55	PC	F90144	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F90144_E
1100	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F70343	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F70343_-
1101	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F70343	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F70343_A
1102	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F70343	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F70343_B
1103	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F70343	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F70343_D
1104	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	F70343	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F70343_E
1105	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	F59521	法蘭	預製	6.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	4	F59521_-
1106	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	F59521	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F59521_A
1107	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	F59521	法蘭	預製					B	4.0	4	0	0	0	0	0	0	0	0	F59521_B
1108	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	F59521	法蘭	預製					D	0.0	0	0	0	0	0	0	0	0	0	F59521_D
1109	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	F59521	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F59521_E
1110	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	3	 	S-160	 	"3"" S-160"	11.13	PC	F108500	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F108500_-
1111	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	3	 	S-160	 	"3"" S-160"	11.13	PC	F108500	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108500_A
1112	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	3	 	S-160	 	"3"" S-160"	11.13	PC	F108500	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F108500_B
1113	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	3	 	S-160	 	"3"" S-160"	11.13	PC	F108500	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F108500_D
1114	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	3	 	S-160	 	"3"" S-160"	11.13	PC	F108500	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108500_E
1115	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F108430	法蘭	預製	2.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F108430_-
1116	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F108430	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108430_A
1117	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F108430	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F108430_B
1118	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F108430	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F108430_D
1119	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	F108430	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108430_E
1120	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	PC	F108390	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F108390_-
1121	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	PC	F108390	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108390_A
1122	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	PC	F108390	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F108390_B
1123	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	PC	F108390	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F108390_D
1124	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1.5	 	S-160	 	"1-1/2"" S-160"	7.14	PC	F108390	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108390_E
1125	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F108291	法蘭	預製	35.0		24.0	24.0	-	0.0	0	0	0	0	0	0	0	0	0	F108291_-
1126	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F108291	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108291_A
1127	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F108291	法蘭	預製					B	1.0	1	-1	0	0	0	0	0	0	0	F108291_B
1128	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F108291	法蘭	預製					D	23.0	23	-2	0	0	0	0	21	0	0	F108291_D
1129	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	F108291	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108291_E
1130	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F108253	法蘭	預製	26.0		6.0	6.0	-	0.0	0	0	0	0	0	0	0	0	0	F108253_-
1131	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F108253	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108253_A
1132	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F108253	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F108253_B
1133	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F108253	法蘭	預製					D	6.0	6	-6	0	0	0	0	0	0	0	F108253_D
1134	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	PC	F108253	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108253_E
1135	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	F108219	法蘭	預製	133.0		22.0	22.0	-	0.0	0	0	0	0	0	0	0	0	0	F108219_-
1136	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	F108219	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F108219_A
1137	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	F108219	法蘭	預製					B	12.0	12	-12	0	0	0	0	0	0	0	F108219_B
1138	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	F108219	法蘭	預製					D	10.0	10	-10	0	0	0	0	0	0	0	F108219_D
1139	碳鋼	415	WN FLANGE CL2500 RJ CS A105  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	F108219	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F108219_E
1140	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F05076	法蘭	預製	24.0		15.0	15.0	-	0.0	0	0	0	0	0	0	0	0	0	F05076_-
1141	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F05076	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F05076_A
1142	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F05076	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F05076_B
1143	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F05076	法蘭	預製					D	15.0	15	-15	0	0	0	0	0	0	0	F05076_D
1144	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	8	 	S-40	 	"8"" S-40"	8.18	PC	F05076	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F05076_E
1145	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F05075	法蘭	預製	18.0		10.0	10.0	-	0.0	0	0	0	0	0	0	0	0	0	F05075_-
1146	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F05075	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F05075_A
1147	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F05075	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F05075_B
1148	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F05075	法蘭	預製					D	10.0	10	-1	0	0	0	0	9	0	0	F05075_D
1149	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	F05075	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F05075_E
1150	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F05073	法蘭	預製	28.0		15.0	15.0	-	0.0	0	0	0	0	0	0	0	0	0	F05073_-
1151	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F05073	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F05073_A
1152	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F05073	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F05073_B
1153	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F05073	法蘭	預製					D	15.0	15	-6	2	0	0	0	7	0	0	F05073_D
1154	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	F05073	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F05073_E
1155	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F05072	法蘭	預製	49.0		41.0	41.0	-	0.0	0	0	0	0	0	0	0	0	0	F05072_-
1156	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F05072	法蘭	預製					A	10.0	10	0	10	0	0	0	0	0	0	F05072_A
1157	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F05072	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F05072_B
1158	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F05072	法蘭	預製					D	31.0	31	-16	5	0	0	0	10	0	0	F05072_D
1159	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	F05072	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F05072_E
1160	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F05089	法蘭	預製	135.0		10.0	10.0	-	0.0	0	0	0	0	0	0	0	0	0	F05089_-
1161	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F05089	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F05089_A
1162	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F05089	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F05089_B
1163	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F05089	法蘭	預製					D	10.0	10	-7	0	0	0	0	3	0	0	F05089_D
1164	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	F05089	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F05089_E
1165	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME  NACE	3	 	S-40	 	"3"" S-40"	5.49	PC	F127317	法蘭	預製	4.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	F127317_-
1166	碳鋼	415	WN FLANGE CL300 RF CS A105  ASME  NACE	3	 	S-40	 	"3"" S-40"	5.49	PC	F127317	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F127317_A
