管線材質,ORDER_SEQ,品名,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,用料時機,採購量,可領用量,合計,合計2,項目,重組,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,M,P137956,預製,30,,23.9,23.9,-,P137956_-,23.9,30,-6,0,24,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,M,P137956,預製,,,,,A,P137956_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,M,P137956,預製,,,,,B,P137956_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,M,P137956,預製,,,,,D,P137956_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,M,P137956,預製,,,,,E,P137956_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),6, ,S-160, ,"6"" S-160",18.26,M,P137896,預製,48,,43.2,43.2,-,P137896_-,43.2,48,0,0,48,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),6, ,S-160, ,"6"" S-160",18.26,M,P137896,預製,,,,,A,P137896_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),6, ,S-160, ,"6"" S-160",18.26,M,P137896,預製,,,,,B,P137896_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),6, ,S-160, ,"6"" S-160",18.26,M,P137896,預製,,,,,D,P137896_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),6, ,S-160, ,"6"" S-160",18.26,M,P137896,預製,,,,,E,P137896_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,M,P137824,預製,60,,53.1,53.1,-,P137824_-,53.1,60,0,0,60,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,M,P137824,預製,,,,,A,P137824_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,M,P137824,預製,,,,,B,P137824_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,M,P137824,預製,,,,,D,P137824_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,M,P137824,預製,,,,,E,P137824_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),3, ,S-160, ,"3"" S-160",11.13,M,P137775,預製,18,,12.6,12.6,-,P137775_-,12.6,18,0,0,18,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),3, ,S-160, ,"3"" S-160",11.13,M,P137775,預製,,,,,A,P137775_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),3, ,S-160, ,"3"" S-160",11.13,M,P137775,預製,,,,,B,P137775_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),3, ,S-160, ,"3"" S-160",11.13,M,P137775,預製,,,,,D,P137775_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -7% tolerance),3, ,S-160, ,"3"" S-160",11.13,M,P137775,預製,,,,,E,P137775_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,M,P18927,預製,48,,43.2,43.2,-,P18927_-,43.2,48,0,0,48,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,M,P18927,預製,,,,,A,P18927_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,M,P18927,預製,,,,,B,P18927_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,M,P18927,預製,,,,,D,P18927_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS BE SS A312-TP321  ASME  NACE (minimum thickness per -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,M,P18927,預製,,,,,E,P18927_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P76712,預製,6,,0.1,0.1,-,P76712_-,0.1,6,0,0,6,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P76712,預製,,,,,A,P76712_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P76712,預製,,,,,B,P76712_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P76712,預製,,,,,D,P76712_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,2, ,S-80S, ,"2"" S-80S",5.54,M,P76712,預製,,,,,E,P76712_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P38929,預製,12,,1,7.5,-,P38929_-,7.5,12,-6,0,6,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P38929,預製,,,,,A,P38929_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P38929,預製,,,,,B,P38929_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P38929,預製,,,,,D,P38929_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,1, ,S-80S, ,"1"" S-80S",4.55,M,P38929,預製,,,,,E,P38929_E,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P38850,預製,30,,27.2,27.2,-,P38850_-,27.2,30,0,0,30,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P38850,預製,,,,,A,P38850_A,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P38850,預製,,,,,B,P38850_B,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P38850,預製,,,,,D,P38850_D,0,0,0,0,0,0,0,0
不銹鋼321,102,PIPE SMLS PE SS A312-TP321  ASME  NACE,0.75, ,S-80S, ,"3/4"" S-80S",3.91,M,P38850,預製,,,,,E,P38850_E,0,0,0,0,0,0,0,0
不銹鋼321,121,"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE",0.75, ,S-80S, ,"3/4"" S-80S",3.91,PC,P84823,預製,2,,2,2,-,P84823_-,2,2,-2,0,0,0,0,0
不銹鋼321,121,"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE",0.75, ,S-80S, ,"3/4"" S-80S",3.91,PC,P84823,預製,,,,,A,P84823_A,0,0,0,0,0,0,0,0
不銹鋼321,121,"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE",0.75, ,S-80S, ,"3/4"" S-80S",3.91,PC,P84823,預製,,,,,B,P84823_B,0,0,0,0,0,0,0,0
不銹鋼321,121,"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE",0.75, ,S-80S, ,"3/4"" S-80S",3.91,PC,P84823,預製,,,,,D,P84823_D,0,0,0,0,0,0,0,0
不銹鋼321,121,"PIPE NIPPLE SMLS PE/ TE SS A312-TP321 L=100MM(4"") ASME  NACE",0.75, ,S-80S, ,"3/4"" S-80S",3.91,PC,P84823,預製,,,,,E,P84823_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",3.91,PC,N229466,預製,3,,3,3,-,N229466_-,3,3,-3,0,0,0,0,0
不銹鋼321,301,45 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",3.91,PC,N229466,預製,,,,,A,N229466_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",3.91,PC,N229466,預製,,,,,B,N229466_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",3.91,PC,N229466,預製,,,,,D,N229466_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",3.91,PC,N229466,預製,,,,,E,N229466_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57462,預製,1,,1,1,-,N57462_-,1,1,0,0,0,0,0,1
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57462,預製,,,,,A,N57462_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57462,預製,,,,,B,N57462_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57462,預製,,,,,D,N57462_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57462,預製,,,,,E,N57462_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144606,預製,1,,1,1,-,N144606_-,1,1,0,0,0,0,0,1
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144606,預製,,,,,A,N144606_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144606,預製,,,,,B,N144606_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144606,預製,,,,,D,N144606_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144606,預製,,,,,E,N144606_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144573,預製,2,,1,1,-,N144573_-,1,1,0,0,0,0,0,1
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144573,預製,,,,,A,N144573_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144573,預製,,,,,B,N144573_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144573,預製,,,,,D,N144573_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144573,預製,,,,,E,N144573_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),12, ,S-160, ,"12"" S-160",33.32,PC,N220944,預製,3,,3,3,-,N220944_-,3,3,0,0,0,0,0,3
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),12, ,S-160, ,"12"" S-160",33.32,PC,N220944,預製,,,,,A,N220944_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),12, ,S-160, ,"12"" S-160",33.32,PC,N220944,預製,,,,,B,N220944_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),12, ,S-160, ,"12"" S-160",33.32,PC,N220944,預製,,,,,D,N220944_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),12, ,S-160, ,"12"" S-160",33.32,PC,N220944,預製,,,,,E,N220944_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,PC,N221299,預製,1,,1,1,-,N221299_-,1,1,0,0,0,0,0,1
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,PC,N221299,預製,,,,,A,N221299_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,PC,N221299,預製,,,,,B,N221299_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,PC,N221299,預製,,,,,D,N221299_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),8, ,S-160, ,"8"" S-160",23.01,PC,N221299,預製,,,,,E,N221299_E,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,PC,N221166,預製,3,,3,3,-,N221166_-,3,3,0,0,0,0,0,3
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,PC,N221166,預製,,,,,A,N221166_A,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,PC,N221166,預製,,,,,B,N221166_B,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,PC,N221166,預製,,,,,D,N221166_D,0,0,0,0,0,0,0,0
不銹鋼321,301,45 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per -7% tolerance),4, ,S-160, ,"4"" S-160",13.49,PC,N221166,預製,,,,,E,N221166_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"1""",13.49,PC,N229665,預製,7,,0,7,-,N229665_-,7,7,-7,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"1""",13.49,PC,N229665,預製,,,,,A,N229665_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"1""",13.49,PC,N229665,預製,,,,,B,N229665_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"1""",13.49,PC,N229665,預製,,,,,D,N229665_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"1""",13.49,PC,N229665,預製,,,,,E,N229665_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",13.49,PC,N229664,預製,9,,9,9,-,N229664_-,9,9,-9,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",13.49,PC,N229664,預製,,,,,A,N229664_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",13.49,PC,N229664,預製,,,,,B,N229664_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",13.49,PC,N229664,預製,,,,,D,N229664_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW CL3000 SW SS A182-F321  ASME  NACE,0.75, , , ,"3/4""",13.49,PC,N229664,預製,,,,,E,N229664_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57813,預製,10,,10,10,-,N57813_-,10,10,0,0,0,0,0,10
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57813,預製,,,,,A,N57813_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57813,預製,,,,,B,N57813_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57813,預製,,,,,D,N57813_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,10, ,S-40S, ,"10"" S-40S",9.27,PC,N57813,預製,,,,,E,N57813_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,6, ,S-40S, ,"6"" S-40S",7.11,PC,N231586,預製,13,,13,13,-,N231586_-,13,13,0,0,0,0,0,13
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,6, ,S-40S, ,"6"" S-40S",7.11,PC,N231586,預製,,,,,A,N231586_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,6, ,S-40S, ,"6"" S-40S",7.11,PC,N231586,預製,,,,,B,N231586_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,6, ,S-40S, ,"6"" S-40S",7.11,PC,N231586,預製,,,,,D,N231586_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,6, ,S-40S, ,"6"" S-40S",7.11,PC,N231586,預製,,,,,E,N231586_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,4, ,S-40S, ,"4"" S-40S",6.02,PC,N231543,預製,9,,9,9,-,N231543_-,9,9,0,0,0,0,0,9
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,4, ,S-40S, ,"4"" S-40S",6.02,PC,N231543,預製,,,,,A,N231543_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,4, ,S-40S, ,"4"" S-40S",6.02,PC,N231543,預製,,,,,B,N231543_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,4, ,S-40S, ,"4"" S-40S",6.02,PC,N231543,預製,,,,,D,N231543_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,4, ,S-40S, ,"4"" S-40S",6.02,PC,N231543,預製,,,,,E,N231543_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N144169,預製,4,,4,4,-,N144169_-,4,4,0,0,0,0,0,4
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N144169,預製,,,,,A,N144169_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N144169,預製,,,,,B,N144169_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N144169,預製,,,,,D,N144169_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N144169,預製,,,,,E,N144169_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144077,預製,69,,62,62,-,N144077_-,62,62,0,0,0,0,0,62
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144077,預製,,,,,A,N144077_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144077,預製,,,,,B,N144077_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144077,預製,,,,,D,N144077_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N144077,預製,,,,,E,N144077_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144045,預製,140,,66,66,-,N144045_-,66,66,0,0,0,0,0,66
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144045,預製,,,,,A,N144045_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144045,預製,,,,,B,N144045_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144045,預製,,,,,D,N144045_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,PC,N144045,預製,,,,,E,N144045_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,PC,N119709,預製,35,,2,2,-,N119709_-,2,2,0,0,0,0,0,2
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,PC,N119709,預製,,,,,A,N119709_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,PC,N119709,預製,,,,,B,N119709_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,PC,N119709,預製,,,,,D,N119709_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,PC,N119709,預製,,,,,E,N119709_E,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,PC,N21358,預製,14,,14,14,-,N21358_-,14,14,-1,0,0,0,0,13
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,PC,N21358,預製,,,,,A,N21358_A,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,PC,N21358,預製,,,,,B,N21358_B,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,PC,N21358,預製,,,,,D,N21358_D,0,0,0,0,0,0,0,0
不銹鋼321,303,90 ELBOW SMLS BW SS A403-WP321  ASME  NACE (minimum thickness per  -8% tolerance),16, ,S-160, ,"16"" S-160",40.49,PC,N21358,預製,,,,,E,N21358_E,0,0,0,0,0,0,0,0
