管線材質,ORDER_SEQ,Short_desc,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,中文說明,用料時機,採購量,可領用量,合計,合計2,項目,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日,8月22日,8月24日,重組
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,1, ,S-80, ,"1"" S-80",4.55,M,P24910,鋼管,預製,1818,,840.1,829.5,-,0,0,0,0,0,0,0,0,0,0,P24910_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,1, ,S-80, ,"1"" S-80",4.55,M,P24910,鋼管,預製,,,,,A,547.6,606,0,606,0,0,0,0,0,0,P24910_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,1, ,S-80, ,"1"" S-80",4.55,M,P24910,鋼管,預製,,,,,B,107.1,120,0,120,0,0,0,0,0,0,P24910_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,1, ,S-80, ,"1"" S-80",4.55,M,P24910,鋼管,預製,,,,,D,174.8,192,-48,144,0,0,0,0,0,0,P24910_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,1, ,S-80, ,"1"" S-80",4.55,M,P24910,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P24910_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P24911,鋼管,預製,588,,215.4,195.3,-,0,0,0,0,0,0,0,0,0,0,P24911_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P24911,鋼管,預製,,,,,A,88.8,102,-102,0,0,0,0,0,0,0,P24911_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P24911,鋼管,預製,,,,,B,53.6,60,-60,0,0,0,0,0,0,0,P24911_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P24911,鋼管,預製,,,,,D,52.9,60,-60,0,0,0,0,0,0,0,P24911_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P24911,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P24911_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-160, ,"1/2"" S-160",4.78,M,P24902,鋼管,預製,6,,0.3,0.3,-,0,0,0,0,0,0,0,0,0,0,P24902_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-160, ,"1/2"" S-160",4.78,M,P24902,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P24902_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-160, ,"1/2"" S-160",4.78,M,P24902,鋼管,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P24902_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-160, ,"1/2"" S-160",4.78,M,P24902,鋼管,預製,,,,,D,0.3,6,-6,0,0,0,0,0,0,0,P24902_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-160, ,"1/2"" S-160",4.78,M,P24902,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P24902_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,鋼管,預製,1452,,346.4,346.4,-,0,0,0,0,0,0,0,0,0,0,P24912_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,鋼管,預製,,,,,A,0.3,0,0,0,0,0,0,0,0,0,P24912_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,鋼管,預製,,,,,B,345.1,384,-384,0,0,0,0,0,0,0,P24912_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,鋼管,預製,,,,,D,1,0,0,0,0,0,0,0,0,0,P24912_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P24912_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,鋼管,預製,48,,40.7,40.7,-,0,0,0,0,0,0,0,0,0,0,P76243_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P76243_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,鋼管,預製,,,,,B,40.7,48,-48,0,0,0,0,0,0,0,P76243_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P76243_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P76243_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,鋼管,預製,78,,19.2,14.9,-,0,0,0,0,0,0,0,0,0,0,P98428_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P98428_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,鋼管,預製,,,,,B,14.9,18,-18,0,0,0,0,0,0,0,P98428_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P98428_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P98428_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,鋼管,預製,18,,1.2,1.2,-,0,0,0,0,0,0,0,0,0,0,P76202_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P76202_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,鋼管,預製,,,,,B,1.2,6,-6,0,0,0,0,0,0,0,P76202_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P76202_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P76202_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,鋼管,預製,48,,0.2,0.2,-,0,0,0,0,0,0,0,0,0,0,P104959_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P104959_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,鋼管,預製,,,,,B,0.2,6,-6,0,0,0,0,0,0,0,P104959_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P104959_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P104959_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,鋼管,預製,6,,0.2,0.2,-,0,0,0,0,0,0,0,0,0,0,P76177_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P76177_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,鋼管,預製,,,,,B,0.2,6,-6,0,0,0,0,0,0,0,P76177_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P76177_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P76177_E
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,鋼管,預製,6,,0.8,0.8,-,0,0,0,0,0,0,0,0,0,0,P76153_-
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,鋼管,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P76153_A
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,鋼管,預製,,,,,B,0.8,6,-6,0,0,0,0,0,0,0,P76153_B
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,鋼管,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P76153_D
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,鋼管,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P76153_E
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,立布,預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,0,P48804_-
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,立布,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P48804_A
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,立布,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P48804_B
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,立布,預製,,,,,D,1,1,0,1,0,0,0,0,0,0,P48804_D
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,立布,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P48804_E
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,立布,預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,0,P38041_-
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,立布,預製,,,,,A,1,1,0,1,0,0,0,0,0,0,P38041_A
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,立布,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,P38041_B
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,立布,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P38041_D
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,立布,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P38041_E
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,立布,預製,95,,37,36,-,0,0,0,0,0,0,0,0,0,0,P08425_-
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,立布,預製,,,,,A,13,13,1,14,0,0,0,0,0,0,P08425_A
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,立布,預製,,,,,B,3,3,0,3,0,0,0,0,0,0,P08425_B
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,立布,預製,,,,,D,20,20,0,20,0,0,0,0,0,0,P08425_D
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,立布,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P08425_E
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,立布,預製,6,,5,5,-,0,0,0,0,0,0,0,0,0,0,P55325_-
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,立布,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,P55325_A
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,立布,預製,,,,,B,5,5,0,5,0,0,0,0,0,0,P55325_B
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,立布,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,P55325_D
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,立布,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,P55325_E
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,彎頭(45度),預製,17,,7,7,-,0,0,0,0,0,0,0,0,0,0,N00369_-
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,彎頭(45度),預製,,,,,A,7,7,0,7,0,0,0,0,0,0,N00369_A
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N00369_B
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N00369_D
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N00369_E
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,彎頭(45度),預製,48,,22,22,-,0,0,0,0,0,0,0,0,0,0,N00368_-
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,彎頭(45度),預製,,,,,A,13,13,0,13,0,0,0,0,0,0,N00368_A
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,彎頭(45度),預製,,,,,B,6,6,0,6,0,0,0,0,0,0,N00368_B
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,彎頭(45度),預製,,,,,D,3,3,0,3,0,0,0,0,0,0,N00368_D
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N00368_E
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,彎頭(45度),預製,4,,3,3,-,0,0,0,0,0,0,0,0,0,0,N00367_-
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,彎頭(45度),預製,,,,,A,1,1,0,1,0,0,0,0,0,0,N00367_A
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N00367_B
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,彎頭(45度),預製,,,,,D,2,2,-1,1,0,0,0,0,0,0,N00367_D
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N00367_E
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,彎頭(45度),預製,20,,3,3,-,0,0,0,0,0,0,0,0,0,0,N00366_-
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N00366_A
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N00366_B
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,彎頭(45度),預製,,,,,D,3,3,0,3,0,0,0,0,0,0,N00366_D
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N00366_E
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,彎頭(45度),預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,0,N195579_-
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N195579_A
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,彎頭(45度),預製,,,,,B,1,1,0,1,0,0,0,0,0,0,N195579_B
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N195579_D
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N195579_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,彎頭(45度),預製,6,,4,4,-,0,0,0,0,0,0,0,0,0,0,N03198_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N03198_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N03198_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,彎頭(45度),預製,,,,,D,4,4,-3,0,0,0,0,1,0,0,N03198_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N03198_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,彎頭(45度),預製,12,,4,4,-,0,0,0,0,0,0,0,0,0,0,N03235_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,彎頭(45度),預製,,,,,A,0,0,0,0,0,2,0,0,0,0,N03235_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,彎頭(45度),預製,,,,,B,2,2,0,0,0,1,0,0,0,0,N03235_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,彎頭(45度),預製,,,,,D,2,2,0,0,0,0,0,1,0,0,N03235_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N03235_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,彎頭(45度),預製,8,,5,5,-,0,0,0,0,0,0,0,0,0,3,N03237_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,彎頭(45度),預製,,,,,A,2,2,-2,0,0,0,0,0,0,0,N03237_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,彎頭(45度),預製,,,,,B,3,3,0,0,0,0,0,0,0,0,N03237_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,彎頭(45度),預製,,,,,D,0,0,0,0,0,0,0,0,0,0,N03237_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N03237_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,彎頭(45度),預製,11,,4,4,-,0,0,0,0,0,0,0,0,0,0,N03238_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N03238_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,彎頭(45度),預製,,,,,B,0,0,0,0,0,4,0,0,0,0,N03238_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,彎頭(45度),預製,,,,,D,4,4,0,0,0,0,0,0,0,0,N03238_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N03238_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,彎頭(45度),預製,17,,7,7,-,17,17,-15,2,0,0,0,0,0,0,N03204N03234_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,彎頭(45度),預製,,,,,A,5,5,0,5,0,0,0,0,0,0,N03204N03234_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,彎頭(45度),預製,,,,,B,2,2,-2,0,0,0,0,0,0,0,N03204N03234_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,彎頭(45度),預製,,,,,D,,0,0,0,0,0,0,0,0,0,N03204N03234_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,彎頭(45度),預製,,,,,E,,0,0,0,0,0,0,0,0,0,N03204N03234_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,彎頭(45度),預製,2,,2,2,-,0,0,0,0,0,0,0,0,0,0,N48090_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N48090_A
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,彎頭(45度),預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N48090_B
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,彎頭(45度),預製,,,,,D,2,2,-2,0,0,0,0,0,0,0,N48090_D
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,彎頭(45度),預製,,,,,E,0,0,0,0,0,0,0,0,0,0,N48090_E
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,彎頭(45度),預製,5,,2,2,-,0,0,0,0,0,0,0,0,0,0,N214200_-
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,彎頭(45度),預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N214200_A
